movieId,doubanId
2410,1439497
2411,1906051
2412,1299923
2413,1298517
2414,1401385
2415,2996640
2416,1316499
2419,1303418
2420,1307697
2421,3606975
2423,1305487
2425,2950496
2426,1295684
2428,3142101
2430,1295227
2431,1302193
2432,1890569
2433,1292781
2434,2010975
2435,1316589
2436,1421721
2438,1464066
2439,1308450
2440,1997679
2443,1875311
2444,1422283
2445,1394064
2446,1309112
2451,1292965
2452,1767197
2453,1437377
2454,1307306
2455,1304609
2456,1303543
2458,1301720
2459,1968438
2460,2038174
2462,3074415
2463,1461919
2464,1301895
2465,1296334
2466,1299889
2467,1401618
2468,1302077
2469,1300038
2470,1302047
2471,1301867
2472,1302457
2475,1303913
2476,1511022
2478,1949747
2479,1305666
2480,1298397
2482,1401209
2483,1293364
2484,1498831
2485,1315316
2487,1871817
2491,1297965
2493,1292207
2494,1295428
2495,1889382
2496,1870044
2497,1866264
2499,1925079
2500,1297759
2501,1303083
2502,1925032
2503,1294490
2504,1763134
2505,1305529
2507,1433702
2508,1304708
2509,1298962
2514,1305655
2515,1419969
2516,1408312
2517,1306317
2518,1308384
2519,1294827
2520,1293017
2521,1291850
2522,1292577
2523,1304374
2525,1306769
2526,2994961
2527,1292271
2529,1293460
2530,1307770
2533,1466394
2535,1293414
2536,1323746
2537,1291865
2538,1309029
2539,1416435
2540,1300802
2541,1297271
2542,1460996
2543,1464540
2544,1394324
2545,1297092
2546,1424630
2547,1299059
2548,1294417
2549,1293315
2550,1292704
2551,1294114
2552,1293475
2553,1296837
2554,1305978
2555,1300883
2556,1299578
2557,1302455
2558,1306465
2559,1428580
2560,1431719
2561,1305182
2562,1308379
2563,1303368
2564,1303917
2582,4813645
2583,1292345
2586,2138838
2589,3168089
2597,1796723
2598,2040834
2599,1465325
2600,1432676
2602,1905577
2607,2157191
2611,2053665
2618,1304940
2621,1299782
2624,4166487
2625,3726986
2659,1293352
2660,1307980
2662,2056093
2663,3742993
2676,4135710
2679,2998253
2680,1301978
2681,1303569
2684,1394218
2686,3016187
2688,1295064
2691,1866471
2694,1292397
2696,5267434
2698,2278795
2699,4135443
2704,1291576
2705,1950969
2709,4935242
2715,1292664
2717,1294580
2722,1301646
2735,4603531
2736,4051608
2748,4280102
2751,1293732
2754,1300080
2755,1296747
2764,3338879
2769,1293482
2772,1302912
2775,2158222
2778,1789492
2779,3395437
2781,3660428
2782,3439340
2783,3335464
2784,3335463
2785,3006302
2788,1293310
2791,2041876
2792,3217165
2794,1925035
2799,3642866
2800,3667102
2803,1294634
2804,4193254
2805,5273302
2806,5265130
2807,5289355
2809,5289960
2810,1299658
2812,5296754
2813,1972698
2814,5323366
2815,5336877
2816,4851904
2819,4946963
2822,1434269
2826,1295344
2828,2081493
2832,2130529
2834,1767732
2837,2136824
2838,5265078
2839,1309068
2840,1462550
2841,3901388
2842,2154390
2844,1440406
2845,1307163
2846,1388177
2851,4323691
2853,1307679
2865,2135984
2866,2173164
2867,2085004
2868,2148394
2870,2148391
2871,2156779
2873,3768185
2875,1306957
2880,4064890
2881,1292764
2885,1782006
2886,1860528
2887,1481828
2888,1456202
2889,1481825
2890,1797744
2891,1779379
2892,1794793
2893,1484187
2894,1886965
2895,1845571
2896,1307897
2897,1764472
2899,2567646
2908,1465429
2910,1940506
2911,3073198
2920,1303624
2921,1388175
2923,3268493
2924,3899297
2925,1300553
2926,3097209
2927,3058386
2930,2028645
2931,1296266
2933,1300774
2934,1297248
2937,3182864
2938,4328449
2940,1293452
2943,3075921
2945,1293175
2946,1292881
2948,1305538
2949,1294917
2952,3998385
2953,1307026
2955,2976072
2956,1296011
2963,1929402
2964,3058385
2965,1830130
2966,2117911
2967,3025749
2968,1781149
2969,1484420
2970,2091938
2971,1781597
2972,1439831
2974,2369618
2975,4091908
2976,2338069
2978,4202099
2979,3036460
2983,3305818
2984,2004482
2986,1401587
2987,1937132
2990,1308813
2994,1293147
3000,1302178
3003,1307775
3005,1864290
3018,1305058
3019,3788587
3023,2156718
3024,1475579
3030,1296874
3032,1308120
3038,1309047
3042,1304100
3047,1796729
3049,1307176
3054,2082012
3055,1292338
3058,1294915
3061,1298197
3062,1300067
3063,1298892
3064,1310175
3065,1295820
3070,1297304
3071,1301946
3072,1297068
3073,1484760
3076,1309220
3077,1300019
3078,1307690
3079,1308570
3080,1295746
3081,3717708
3083,1305724
3085,1421673
3087,1291823
3088,1301328
3098,1295285
3099,1297991
3101,1305606
3102,1401542
3105,1304626
3108,3406437
3109,1421823
3110,1306130
3111,1299158
3116,1300862
3118,3391271
3119,1866131
3120,3136507
3121,1480051
3124,1456879
3128,1307507
3130,1294011
3133,4068816
3134,1292843
3137,1968790
3138,1455442
3139,1457573
3143,1298443
3146,1752181
3147,1306564
3149,1297723
3150,1299213
3153,1310167
3155,1866075
3156,1295287
3157,1337287
3158,1308156
3159,1302271
3160,1294262
3161,1300528
3162,1299523
3165,1302415
3166,1292474
3168,1293202
3169,1296384
3170,1305564
3171,1298873
3172,1298589
3173,1305837
3174,1306232
3176,1296579
3177,1298405
3180,1316692
3181,1306512
3182,1293335
3184,1292867
3194,1296666
3195,1299092
3196,1298252
3197,1308290
3198,1293265
3199,1301283
3200,1433736
3201,1294671
3202,1295469
3203,1440283
3204,1299441
3205,1299502
3206,1300303
3207,1296978
3208,1296947
3212,1865703
3214,1299282
3215,1294350
3216,2157507
3217,1301865
3218,1400673
3219,1307747
3220,1306057
3221,1307812
3223,1305662
3227,1307582
3228,1307748
3232,1306011
3234,1296240
3238,1328665
3242,1306998
3243,1299711
3246,1441094
3247,1306105
3254,1308607
3255,1796995
3257,1300070
3265,1388176
3274,1440974
3275,1482316
3276,1303676
3278,1297924
3279,1440973
3280,1441054
3281,1292506
3291,2980431
3293,3420455
3299,1437847
3300,1303588
3301,1304560
3302,1417999
3308,3130233
3309,1315574
3310,1294131
3311,1308456
3312,1294991
3313,1306870
3314,1293118
3318,1291848
3319,1304476
3320,1308146
3321,1305261
3322,1297418
3324,1309078
3326,1297785
3327,1294362
3328,1297151
3329,1296528
3330,1292454
3331,1293838
3336,1900165
3338,1296718
3339,3194312
3340,1292766
3341,1307384
3342,1308543
3343,1301948
3344,1309069
3346,1292327
3348,1301726
3349,1303090
3350,1294287
3351,1293830
3352,1294519
3353,1295638
3354,1438091
3355,1466273
3357,1482853
3359,1424631
3363,1303967
3364,1291562
3365,1296519
3366,1293867
3369,1297880
3370,1294929
3371,1297970
3372,1299990
3375,1438337
3376,1304920
3377,1304485
3378,1295831
3379,1293823
3380,1293317
3381,1293531
3382,1291876
3383,1302210
3385,1424629
3386,1401269
3387,1307708
3388,1297923
3389,1422020
3395,1302542
3396,2229427
3398,1306626
3399,1297311
3400,1295675
3401,1883701
3402,1305179
3405,1299235
3406,1296963
3407,1292516
3408,1294562
3410,1412436
3412,1302434
3413,1296992
3414,1309171
3415,1307678
3416,1308755
3421,1294597
3422,1303691
3423,1303067
3425,2025160
3426,2030892
3427,1304957
3429,1921991
3430,1301136
3435,1299837
3436,1293073
3437,1292067
3438,1292646
3439,1299799
3440,1292874
3441,1292230
3442,1293394
3443,1292521
3444,1298366
3445,1468030
3447,1292668
3448,1293936
3449,1292472
3450,1292268
3451,1292065
3452,1292403
3453,1292260
3454,1291839
3455,1297689
3456,1308715
3457,1292332
3458,1457294
3460,1293013
3461,1907467
3464,1300201
3468,1299195
3470,1291846
3474,1294559
3475,1293537
3480,1302036
3481,2078906
3483,2299362
3484,1424627
3485,1416692
3486,1308236
3487,1291569
3488,1310177
3489,1441053
3490,1417073
3491,1306255
3492,1307031
3494,1394176
3495,1301498
3496,1301798
3497,1295276
3498,1298596
3499,1307372
3500,1294009
3502,1307569
3503,1303453
3505,1866424
3506,1414803
3507,2080007
3508,1947114
3509,2042226
3519,1302512
3531,1448758
3532,1300166
3535,1299135
3536,1297979
3537,1297683
3538,1292962
3541,1510968
3543,1401347
3544,1307322
3545,1303723
3546,1301081
3547,1887385
3552,1390006
3553,1292889
3554,1460915
3555,1424406
3556,1512037
3558,1481014
3559,1308892
3560,1295873
3561,1298521
3562,1301026
3563,1300208
3564,1849026
3566,3041269
3567,2067450
3568,1951107
3569,1416905
3570,3073647
3571,1303447
3572,3319741
3573,1786231
3574,3212221
3575,1300282
3576,1301715
3577,1294183
3579,2996790
3580,3036478
3581,3217894
3584,1887455
3585,2027899
3586,3808604
3588,3681128
3589,1297509
3590,1827713
3591,1306472
3592,3199971
3593,1890572
3594,3743114
3596,1463243
3597,2997134
3598,3077840
3599,3135483
3601,1303974
3602,1937257
3603,1306663
3604,3586725
3605,3033085
3606,1972775
3607,2355582
3608,1433556
3609,2003389
3610,2264143
3611,1306607
3612,1921382
3613,3082393
3616,2063867
3617,2132932
3618,1306664
3620,1304837
3621,1298667
3623,1917638
3624,1304026
3625,1432180
3633,1812758
3637,1887000
3643,2260781
3644,1815504
3645,1472238
3646,2157295
3647,2000689
3657,1806005
3658,1883707
3659,2030745
3662,2373347
3670,2244584
3671,2136149
3674,2123622
3675,2252726
3676,2123619
3677,1815499
3680,1441797
3681,1431957
3682,1431950
3683,1815485
3684,1883634
3685,1849337
3686,3013580
3687,1308208
3688,1428239
3690,1431713
3691,1431947
3692,1431951
3693,1431716
3694,1483446
3695,1915180
3696,2256034
3697,1295507
3698,3603547
3699,1305060
3700,1308129
3701,1307371
3702,1305582
3703,1308772
3704,1410822
3705,1457319
3707,1401962
3708,1301876
3709,1875038
3711,1295120
3712,1293934
3713,1303801
3714,1299840
3715,1400666
3716,1865108
3718,1300966
3719,1298043
3720,1292468
3721,1305211
3722,1462243
3723,1307698
3725,1296218
3726,1304687
3727,1303031
3730,1301982
3731,1295106
3732,1295485
3733,1299120
3734,1299858
3735,1302753
3736,1295547
3737,1298492
3738,1305069
3739,1292703
3741,1304382
3742,1298382
3743,1294713
3744,3406467
3745,1438039
3746,1304870
3750,1294497
3751,2028659
3752,1292682
3753,3062588
3754,1309185
3756,2003316
3757,1308035
3758,1830189
3759,1848925
3762,2364982
3763,3038900
3764,1419976
3765,1870436
3766,1845562
3767,1807994
3768,1440937
3769,1872374
3770,1845560
3771,1498604
3772,1860377
3773,1431688
3774,1431944
3775,1431948
3776,1431721
3777,1431712
3778,1431945
3779,1300505
3780,1431949
3781,1431960
3782,1431714
3783,1431699
3784,1431946
3785,1428578
3786,1431685
3787,1304730
3788,1303075
3789,1309118
3791,1293204
3792,1299986
3793,1298638
3795,1300932
3797,1296124
3798,1304257
3799,1305539
3800,1294037
3801,1300916
3802,1897342
3807,3040438
3808,1293564
3809,1292484
3810,3136488
3811,1296217
3812,1293374
3814,2988103
3815,1293820
3816,1302325
3817,1306381
3818,1316561
3820,1297012
3821,1307856
3822,1440958
3824,1309043
3825,1450031
3826,1304045
3827,1296169
3828,1293028
3829,1293276
3830,1301164
3831,3096779
3832,1309226
3833,1299103
3834,1302941
3835,1293658
3836,1482099
3837,1308295
3839,1292060
3840,3126138
3841,1419903
3842,1292264
3843,1308842
3844,1483239
3845,1294638
3846,1438300
3847,1949321
3848,1306530
3849,1292829
3851,1400935
3852,1294737
3854,1865012
3855,1308790
3856,1939173
3857,1296623
3858,1305257
3859,1300899
3860,1293510
3861,1482088
3862,1300149
3863,1296583
3864,1920730
3866,2124586
3867,1295086
3868,1302675
3870,1305308
3871,1294165
3872,1296703
3874,1294561
3876,1310159
3877,1291866
3878,1292973
3879,1291575
3880,1294990
3881,1293899
3882,1297889
3883,1303471
3884,1296177
3886,1304304
3887,1329286
3888,1304862
3889,1293619
3890,1478582
3891,1305249
3892,1308609
3893,1291556
3894,1292206
3896,1727557
3897,2130121
3898,1304952
3899,1306392
3900,1306573
3901,1419924
3902,1400667
3903,1298603
3904,1400668
3905,1302252
3906,1416728
3907,1308038
3908,1307514
3909,1293225
3910,1308252
3911,1308034
3912,1300377
3913,1309235
3914,1307959
3915,1299250
3916,1305366
3917,1483878
3918,1293391
3919,1302836
3920,1422067
3921,1305175
3922,1461964
3923,1301272
3924,1309087
3925,1307970
3926,1441602
3927,1303148
3928,1303485
3929,1307766
3930,1302705
3931,1322851
3932,1303509
3933,1303671
3934,1307702
3935,1299582
3936,1304879
3938,1308796
3939,1294434
3940,1308855
3941,1304624
3942,1310185
3943,1410695
3944,1308850
3945,1915729
3946,1303458
3947,1303451
3949,1917313
3950,1299360
3951,1888671
3952,1790577
3954,4233625
3955,1300183
3956,5290729
3957,2033822
3958,1297665
3961,6527170
3962,3914500
3963,5960606
3965,2969582
3966,1422951
3967,4073872
3970,1958031
3977,2974278
3978,1303036
3979,3175819
3981,1293156
3982,1308086
3983,2229563
3984,3009054
3985,2210233
3988,2305280
3989,2055017
3990,1401906
3994,4066125
3995,1947270
3996,1861411
3997,1851549
3998,1295929
4000,1305552
4001,1419136
4002,1292285
4003,1303017
4005,1438708
4006,1300220
4008,1300685
4009,1293590
4011,1306524
4012,1461370
4013,1875313
4014,1876765
4015,1297036
4016,1870250
4017,1291830
4018,1301119
4019,2342568
4020,1300551
4023,1309003
4025,1875310
4026,1294039
4029,1294421
4030,1296769
4031,1291840
4032,1293050
4034,1294000
4036,1663415
4040,4102971
4041,1761172
4042,2267155
4043,3073875
4044,5356803
4045,4300525
4049,1951127
4050,3077668
4052,3629235
4053,3394878
4054,4011211
4055,1397546
4056,3072822
4057,3562827
4058,1293925
4059,1438734
4060,1303459
4062,1293770
4063,3130180
4064,3011106
4066,1292339
4067,1476973
4068,1308851
4069,1422920
4070,1308978
4071,1306894
4072,1298120
4073,1307527
4075,1427319
4076,4924799
4077,3660508
4078,3008672
4079,3991933
4081,1768884
4082,5262276
4089,3071469
4090,5247055
4092,1305803
4094,2973543
4095,4001699
4096,2076181
4097,3074482
4098,3829499
4101,3009168
4103,2352630
4104,3006767
4106,1896561
4107,1301480
4108,1307210
4109,1822108
4110,4113335
4111,1471508
4112,3077791
4113,3439943
4114,3077739
4115,3245060
4116,1979063
4117,3310898
4118,2301383
4119,2265111
4120,1780122
4122,2083944
4125,1309096
4126,2148257
4127,3078386
4128,3236520
4129,2059321
4130,2076162
4131,2213119
4132,1507158
4133,1308314
4134,1905786
4135,1304915
4136,3005365
4139,3504940
4140,1754927
4141,1397550
4142,1302776
4144,1468710
4145,1309121
4146,1482051
4148,1296141
4149,1294315
4151,1301685
4154,1463958
4155,1785323
4156,3010228
4157,1302091
4158,1428053
4160,1293815
4162,1457191
4163,1899767
4166,1294789
4169,1340517
4170,1296246
4171,1305526
4173,1419856
4175,1308950
4176,1299112
4177,1418190
4179,1923474
4181,1292467
4182,1299795
4185,1293643
4186,1295923
4188,1849371
4189,1480322
4190,1309051
4192,1296786
4194,1510114
4196,1293466
4197,1301890
4198,1305248
4199,1394490
4200,1301617
4201,1304490
4202,1295576
4203,1293191
4204,1303462
4207,1466897
4208,3824339
4209,3718493
4210,4310059
4212,1308991
4215,5318665
4216,2978184
4217,5954347
4221,1946776
4222,3926132
4223,4919019
4229,1304977
4231,5294324
4232,4707585
4233,1417543
4234,4960204
4235,3078753
4236,5282454
4238,4822845
4239,3711760
4240,3262050
4241,5355365
4242,3628370
4243,4707209
4244,4845414
4245,3041264
4246,4707205
4247,2147836
4248,3233761
4249,4068362
4250,4275502
4251,2072478
4252,3699737
4253,4078562
4254,4735944
4255,3824500
4256,3874981
4258,1482063
4259,3156600
4260,2301772
4261,3011460
4263,3562446
4264,3155477
4265,1306915
4266,1293708
4267,3090455
4268,3179758
4270,3060478
4271,2983986
4272,3815920
4273,2301706
4274,2993217
4277,1830411
4280,3629206
4281,3302627
4282,1301345
4283,2974273
4284,3395460
4285,1986910
4286,3737290
4287,2357397
4288,3231724
4290,2996642
4292,3990500
4293,2297275
4295,1921686
4296,3111650
4297,1945800
4298,3197006
4300,2158328
4301,2310144
4302,2344755
4304,1883725
4305,1950192
4307,3154388
4309,2002741
4310,3153641
4314,2338056
4315,1984772
4317,1294395
4318,1301562
4319,1309057
4320,1473795
4321,1793915
4323,3600972
4324,2137298
4325,1300692
4327,2054024
4329,1962973
4330,1585236
4331,2372742
4332,1298189
4334,2970163
4338,1929441
4339,2080749
4343,1958063
4345,3142715
4346,1873750
4348,2939428
4349,1902105
4351,1986338
4352,2359442
4354,3017836
4358,1467023
4359,1292977
4360,1867332
4361,1297650
4362,2364973
4363,1293605
4365,2353665
4366,1899616
4368,2132290
4369,1293174
4372,1891211
4373,1947719
4374,1296942
4376,1292822
4377,2992042
4378,2968728
4379,2973528
4380,2078914
4381,1899601
4382,2009342
4387,1792933
4388,1946880
4389,1793919
4390,1867335
4391,1482911
4392,1971111
4393,1578646
4394,2351456
4396,1578502
4397,2042617
4398,1456774
4399,2136071
4401,1300575
4403,2244359
4404,2244363
4405,3041493
4406,2299706
4407,1302443
4410,2264216
4411,1299576
4412,1299922
4413,1421734
4414,1417304
4415,1298155
4416,1293854
4417,1300857
4418,1307862
4419,1299584
4420,1306755
4421,1301278
4423,1305594
4424,1419918
4428,1306140
4429,1297497
4431,1294111
4432,1295965
4433,1306154
4434,1786735
4435,1422106
4436,1464840
4438,1401641
4441,1296973
4442,1305158
4443,1297629
4445,1304469
4446,1438338
4447,2255999
4449,1718150
4450,1830589
4451,1478168
4452,1478186
4453,1308837
4454,1307749
4455,2214140
4456,1875488
4459,2253613
4460,1871220
4461,1507151
4462,1890787
4463,1457217
4464,1294227
4465,1297032
4466,1299057
4468,1294863
4470,1985959
4472,1309042
4473,1960298
4477,1584750
4478,2983389
4482,1823357
4484,1947549
4487,1309071
4489,1309145
4491,1870118
4493,1308833
4495,1860745
4496,1299645
4498,1797020
4499,1778999
4501,1309056
4502,1306470
4503,1303269
4506,1441293
4510,1433678
4512,1301173
4516,1866477
4517,1307675
4518,1419581
4520,1295363
4529,1306969
4530,1478064
4531,1293976
4532,1419985
4533,1301381
4534,1764842
4538,1300264
4539,1300581
4548,1304646
4550,1293799
4551,1298528
4552,1401533
4553,1418191
4554,2158486
4556,1308585
4557,1305686
4559,1302673
4561,1300324
4562,1301061
4565,1306098
4567,1307345
4569,1401390
4570,1300060
4571,1441499
4573,1294621
4574,1293293
4575,1305343
4578,1296272
4579,1474762
4580,1297229
4581,1298493
4583,1302718
4584,1296102
4586,1301166
4587,1294699
4588,1326208
4591,1303773
4592,1295636
4593,1306610
4594,1308743
4596,1295903
4597,1296530
4599,1298574
4600,1309209
4602,1292626
4603,1298635
4604,1294353
4605,1308835
4606,1308769
4607,1304338
4608,1309200
4609,1295384
4610,1293792
4611,1395776
4612,1293346
4613,1302786
4614,1364764
4615,1465300
4616,1465790
4617,1464838
4618,1485185
4619,1304091
4620,1401223
4621,1358421
4622,1305440
4623,1292347
4624,3882715
4625,1482541
4626,1408315
4627,1302242
4629,6758119
4630,5965670
4631,3754382
4634,1298093
4638,2049544
4639,1424582
4640,5288887
4641,1830591
4642,4850563
4643,4883099
4644,1431600
4645,4159499
4646,3073648
4647,1304961
4648,2362662
4653,1926352
4654,1889645
4656,2046839
4657,3806748
4659,1292769
4664,1752069
4668,1295204
4669,3194941
4670,1493481
4672,1808049
4674,1291574
4675,1939761
4676,1417370
4677,1296252
4679,1550450
4680,1949761
4681,2381810
4682,1295883
4683,1900848
4684,1309196
4685,1766827
4686,1466922
4687,1308989
4688,1790754
4690,1295280
4692,1309000
4693,2342564
4694,1306609
4695,1295006
4696,1750027
4697,1305333
4698,1441473
4699,1394236
4702,1300613
4704,1477206
4705,1789292
4706,1428108
4709,1465415
4710,1307542
4711,1306737
4712,1297009
4714,1442740
4715,1307829
4716,1303751
4717,1303674
4718,1437128
4719,1432972
4721,1309179
4722,1431683
4723,1294950
4724,1295157
4725,1308520
4726,1293816
4727,1298525
4728,1292449
4730,1301849
4735,1919906
4737,1853770
4738,3666923
4740,1401282
4741,1759388
4743,2932856
4746,1776965
4747,1917577
4748,1294503
4752,1428478
4753,4917726
4754,1301616
4755,1439205
4759,4074292
4760,3792508
4761,1299361
4762,1788622
4763,1440164
4764,1299769
4765,1304981
4766,2000741
4767,1291861
4768,3036564
4770,1295872
4772,1310178
4773,3069864
4774,1777361
4775,1465037
4776,1998799
4777,2030600
4778,1830126
4779,1456579
4781,2063524
4782,5382879
4783,1292451
4784,1499796
4785,3443074
4787,1303542
4788,1304406
4789,5262027
4790,1305579
4791,3992615
4794,1309192
4795,1945780
4796,3610967
4797,1294387
4798,1308787
4799,1307125
4800,1309162
4801,2361266
4802,3872249
4803,1303066
4804,1434272
4805,3718782
4806,1293926
4810,1871906
4812,2148778
4813,1292586
4814,1297110
4815,1298248
4816,1292969
4817,1299513
4818,2973851
4819,2001296
4820,3036464
4821,2382969
4823,1788100
4824,4707230
4825,4303640
4826,1298593
4829,3610676
4830,1300334
4831,2375792
4832,3011072
4833,3641108
4834,1417051
4835,3732800
4836,4271541
4838,3047756
4839,1769507
4840,1295656
4841,3447595
4845,1300323
4846,1302874
4847,3169043
4848,1301974
4850,1294506
4851,1401873
4853,1306186
4854,1300487
4855,1301175
4858,1949005
4859,1301342
4860,2139764
4862,1308101
4863,1309219
4864,1309221
4865,1305720
4867,3041749
4868,3287613
4869,2263277
4871,1292981
4872,1307580
4873,1294343
4874,1301683
4876,2363506
4877,3236904
4878,1918208
4879,3711772
4880,1298655
4881,1297230
4882,1293767
4883,1298817
4884,1793200
4885,1303536
4887,2464346
4888,1308632
4890,1298506
4891,1303710
4893,3162138
4895,1293748
4896,1303521
4897,3690289
4898,3824274
4899,1308484
4900,1295452
4901,1297128
4904,2075147
4905,1308010
4906,1307921
4907,1307265
4910,3199460
4911,1297112
4912,3822842
4913,3240828
4914,1877582
4915,1463872
4916,1483507
4917,3007817
4918,3018123
4919,2079017
4920,2328234
4921,1419445
4922,1300977
4923,1292276
4924,2237378
4925,2216966
4926,3882759
4927,3144388
4928,3582229
4929,2002696
4931,1442129
4932,3445526
4933,1766042
4934,1307263
4935,1297659
4936,1302279
4940,2253586
4942,1419111
4944,3070921
4946,2135982
4947,1351675
4948,1308979
4949,1308496
4951,1470734
4952,1300820
4953,1299251
4954,1293381
4957,1440174
4960,2301738
4961,1293120
4962,1297995
4964,1998222
4966,1417235
4967,2117844
4968,3430331
4969,3448242
4970,1300029
4972,1294300
4973,1394488
4974,1309210
4975,1303263
4978,1293105
4979,1437275
4980,1815687
4981,1401619
4982,1295225
4983,1401261
4984,1765127
4985,1938312
4986,1309182
4987,1302108
4989,1295221
4990,1394315
4992,1325007
4993,1439452
4995,1464618
4996,1482709
4997,1308306
4998,1394543
4999,1292994
5000,1295068
5001,1301217
5002,1466419
5005,1305444
5006,1794300
5007,1510920
5009,1303555
5010,1294940
5011,1301469
5012,1401135
5013,3198015
5014,2078864
5015,1292550
5016,1301718
5017,1297294
5018,1299054
5021,1422089
5022,3537855
5023,1532205
5024,1309238
5025,1299863
5026,1305791
5028,1477916
5029,1293876
5031,1309215
5032,1417901
5033,1329957
5034,1300779
5035,1294654
5036,1306161
5037,1433633
5038,1292735
5040,1858268
5041,1418570
5046,1457715
5048,1908256
5049,1421774
5051,1293647
5052,1422912
5055,1476983
5056,2032459
5057,1432640
5058,1306785
5060,1889424
5061,1862215
5062,1870587
5063,1299588
5064,1302802
5065,1938587
5066,1470603
5067,1300298
5068,1470591
5069,1417234
5070,1293776
5071,1293388
5072,1469111
5073,1761851
5074,1421886
5075,1309080
5076,1418052
5079,1293492
5080,1298370
5081,1301169
5082,1395357
5085,1308480
5086,1440888
5087,1308774
5088,1761854
5090,1293889
5091,3214137
5092,1300930
5093,2326215
5094,1299457
5095,1867787
5096,1436768
5097,1299485
5098,1298468
5101,1306031
5104,1293030
5105,1291872
5106,1303603
5108,1293632
5109,2422588
5110,2005841
5111,1810519
5112,1303071
5113,1388180
5114,1293146
5115,1296283
5116,1394348
5117,1308841
5118,1316524
5120,2131887
5121,3074307
5122,1294573
5123,1291831
5125,1389924
5127,1303444
5128,1301897
5129,1307800
5130,1296206
5131,1940880
5132,1295812
5133,1303559
5134,1299786
5135,1796007
5136,1294534
5137,1294735
5139,1449845
5141,1294092
5142,1293200
5143,1908318
5144,1303174
5145,1424655
5147,1298616
5148,1305993
5149,1294252
5150,1306522
5151,1482297
5152,1294781
5153,1298428
5154,1299261
5155,1305530
5156,1394424
5157,1763132
5158,1293973
5159,1297233
5160,1308854
5161,1305088
5162,1293377
5163,1900121
5164,1300605
5165,1308844
5170,1295853
5173,1299348
5174,1986482
5175,1292337
5176,1293963
5177,1297344
5178,1292330
5179,1306027
5180,1299436
5181,1302907
5182,1340522
5183,1306842
5184,1298609
5185,1301893
5186,1827998
5187,1302614
5188,1299737
5189,1307474
5190,1301996
5191,1293849
5192,2005723
5193,1307200
5194,1793922
5195,1806543
5196,1421275
5197,1300952
5199,1309033
5200,1776595
5202,1437023
5203,1432779
5204,1291976
5205,1294531
5206,1401586
5207,1307427
5208,1293234
5209,1417060
5210,1298183
5211,1296534
5212,1461188
5213,1291563
5214,1291564
5215,1293396
5216,1300953
5217,1300954
5218,1291877
5219,1291559
5220,1300572
5221,1303525
5222,1293603
5223,1303654
5224,1294303
5225,1297546
5226,1303577
5227,1302966
5228,1310166
5230,1299248
5232,1303561
5233,1299698
5235,1303333
5236,1296669
5237,1293299
5238,1389923
5239,1294341
5240,1301214
5241,1297894
5242,1759371
5243,1298672
5244,1301649
5245,1303534
5246,1300904
5247,1295460
5250,1400240
5251,1300912
5252,1303364
5253,1297598
5254,1300161
5255,1306588
5256,1293271
5257,1294570
5258,1292504
5259,1293455
5260,1300353
5261,1301582
5262,1302050
5263,1293236
5264,1294438
5265,1292784
5266,1308419
5267,1302061
5268,1297105
5269,1292533
5270,1301252
5271,1293071
5272,1310176
5273,1361276
5274,1307684
5275,1292719
5276,2975682
5280,4843480
5281,3744561
5282,1469049
5283,1440685
5285,1417084
5286,1482101
5287,1301711
5288,2137483
5289,3011049
5291,1858678
5292,2028840
5293,2054932
5294,1777570
5295,1741703
5298,4067152
5300,4303597
5302,3274505
5308,1308367
5310,3401751
5311,3008244
5314,1302176
5315,1293758
5318,1768993
5319,1419935
5321,1297657
5322,1295728
5324,1898357
5325,5262275
5326,3564327
5327,1899487
5329,3284396
5331,1482106
5333,2075345
5334,4002755
5335,3614535
5336,3614527
5337,3614522
5338,1844529
5339,3990479
5340,3222657
5341,2326226
5342,2296025
5343,1427818
5344,1292772
5345,3564151
5346,2998425
5347,1306032
5348,2062677
5349,1872272
5351,2002743
5352,2253851
5353,3243322
5354,1292574
5356,2252773
5357,3011550
5358,1482103
5359,1302233
5361,1298139
5363,2251569
5364,2132907
5365,3004244
5366,1294379
5367,1464837
5368,1305790
5369,3244128
5370,2972958
5371,2362277
5372,1301566
5373,1839855
5376,3011906
5377,1295991
5379,2134294
5380,3258862
5381,1418238
5383,1309132
5384,3238076
5385,3009161
5386,4022091
5387,1428073
5388,1300371
5390,1299335
5392,1298586
5393,1424218
5394,1871800
5395,2073809
5396,1865903
5397,2139766
5398,3205571
5399,2969402
5401,1867742
5402,3726072
5404,3066083
5405,3736691
5406,1294941
5407,1303376
5408,3168672
5409,1297874
5410,1459368
5411,1946890
5413,2363843
5414,2999306
5417,4319218
5418,1300185
5420,2373195
5421,3986125
5425,1296250
5428,4824223
5429,5028328
5430,3742987
5431,4728076
5432,3182426
5433,2997063
5435,1401905
5436,3683521
5437,3819877
5438,4319017
5440,1299663
5445,1298107
5446,3173635
5447,1292878
5450,1301647
5452,1297268
5455,1308162
5456,3154392
5458,1303056
5459,1302413
5460,1440348
5461,1428374
5463,2133370
5464,1422088
5465,1891201
5469,1897967
5470,1438584
5471,1308556
5473,2042437
5474,1297203
5475,1794309
5478,1294364
5479,1458237
5480,1862397
5482,1309001
5484,1303813
5486,1308686
5488,1296147
5489,1785166
5490,1302133
5493,1293651
5495,1293077
5496,1299932
5497,1299539
5498,1293779
